Id,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,ScreenPorch,MiscVal,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice_log,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,YrBltAndRemod,NewFirePlaces,NewExterQualCond,NewCentrAirElec,NewKitchen,NewSale,SalePrice,1stFlrSF²,1stFlrSFGarageArea,GarageArea²,PR3_6,PR3_7,PR3_8,PR3_9,PR3_10,PR3_11,PR3_12,PR3_13,PR3_14,PR3_15,PR3_16,PR3_17,PR3_18,PR3_19,PR3_20,PR3_21,PR3_22,PR3_23,PR3_24,PR3_25,PR3_26,PR3_27,PR3_28,PR3_29,PR3_30,PR3_31,PR3_32,PR3_33,PR3_34,PR3_35,PR3_36,PR3_37,PR3_38,PR3_39,PR3_40,PR3_41,PR3_42,PR3_43,PR3_44,PR3_45,PR3_46,PR3_47,PR3_48,PR3_49,PR3_50,PR3_51,PR3_52,PR3_53,PR3_54,PR3_55
621,0.0,41,823,864,864,0,864,0,0,0,1728,905,2.0,100,0,0,0,1,0,11.112447898373103,2,2,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,3,1,5,1,3,1,3,3,2,1,1,3,1,1,3,1,14,21,22,12,11,67000,746496.0,0.0,0.0,1681.0,33743.0,35424.0,0.0,35424.0,677329.0,711072.0,0.0,711072.0,746496.0,0.0,746496.0,0.0,0.0,746496.0,68921.0,1383463.0,1452384.0,0.0,1452384.0,27770489.0,29153952.0,0.0,29153952.0,30606336.0,0.0,30606336.0,0.0,0.0,30606336.0,557441767.0,585212256.0,0.0,585212256.0,614366208.0,0.0,614366208.0,0.0,0.0,614366208.0,644972544.0,0.0,644972544.0,0.0,0.0,644972544.0,0.0,0.0,0.0,644972544.0
303,150.0,0,1541,1541,1541,0,1541,843,0,0,3082,1541,2.0,549,0,0,1,1,1,12.230765258120543,1,2,4,4,2,2,1,2,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,3,1,4,1,1,1,4,4,1,1,1,1,3,23,11,11,13,11,205000,2374681.0,1299063.0,710649.0,0.0,0.0,0.0,0.0,0.0,2374681.0,2374681.0,0.0,2374681.0,2374681.0,0.0,2374681.0,0.0,0.0,2374681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659383421.0,3659383421.0,0.0,3659383421.0,3659383421.0,0.0,3659383421.0,0.0,0.0,3659383421.0,3659383421.0,0.0,3659383421.0,0.0,0.0,3659383421.0,0.0,0.0,0.0,3659383421.0
1063,0.0,0,662,662,1422,915,2337,560,0,0,2999,2337,2.0,57,0,1,1,1,0,11.407564949312402,2,3,3,3,1,1,1,1,1,3,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,4,4,2,3,1,2,3,1,1,1,1,4,1,1,1,2,1,14,21,21,22,11,90000,2022084.0,796320.0,313600.0,0.0,0.0,0.0,0.0,0.0,438244.0,438244.0,605730.0,1547094.0,438244.0,605730.0,1547094.0,837225.0,2138355.0,5461569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290117528.0,290117528.0,400993260.0,1024176228.0,290117528.0,400993260.0,1024176228.0,554242950.0,1415591010.0,3615558678.0,290117528.0,400993260.0,1024176228.0,554242950.0,1415591010.0,3615558678.0,766060875.0,1956594825.0,4997335635.0,12763686753.0
1086,0.0,747,189,936,996,0,996,564,0,0,1932,1743,2.0,120,0,0,1,1,0,11.898187865760873,4,2,2,2,2,1,1,1,1,2,2,1,1,3,3,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,3,2,3,1,1,1,3,1,1,1,1,5,3,14,21,11,13,11,147000,992016.0,561744.0,318096.0,558009.0,141183.0,699192.0,0.0,744012.0,35721.0,176904.0,0.0,188244.0,876096.0,0.0,932256.0,0.0,0.0,992016.0,416832723.0,105463701.0,522296424.0,0.0,555776964.0,26683587.0,132147288.0,0.0,140618268.0,654443712.0,0.0,696395232.0,0.0,0.0,741035952.0,6751269.0,33434856.0,0.0,35578116.0,165582144.0,0.0,176196384.0,0.0,0.0,187491024.0,820025856.0,0.0,872591616.0,0.0,0.0,928526976.0,0.0,0.0,0.0,988047936.0
708,176.0,863,461,1324,1324,0,1324,550,0,0,2648,2187,3.0,230,0,0,1,1,1,12.445089546000672,1,2,1,1,2,1,1,1,1,1,2,3,2,4,2,4,3,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,3,1,1,4,1,3,1,1,1,4,3,1,1,1,4,4,22,11,11,13,11,254000,1752976.0,728200.0,302500.0,744769.0,397843.0,1142612.0,0.0,1142612.0,212521.0,610364.0,0.0,610364.0,1752976.0,0.0,1752976.0,0.0,0.0,1752976.0,642735647.0,343338509.0,986074156.0,0.0,986074156.0,183405623.0,526744132.0,0.0,526744132.0,1512818288.0,0.0,1512818288.0,0.0,0.0,1512818288.0,97972181.0,281377804.0,0.0,281377804.0,808121936.0,0.0,808121936.0,0.0,0.0,808121936.0,2320940224.0,0.0,2320940224.0,0.0,0.0,2320940224.0,0.0,0.0,0.0,2320940224.0
858,0.0,0,702,702,702,779,1481,343,0,0,2183,1481,2.5,36,0,1,1,1,1,12.066810578196666,1,2,2,1,2,1,1,1,1,2,2,1,2,3,2,3,3,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,1,1,3,1,3,1,1,1,1,3,1,1,1,4,3,23,21,11,12,11,174000,492804.0,240786.0,117649.0,0.0,0.0,0.0,0.0,0.0,492804.0,492804.0,546858.0,1039662.0,492804.0,546858.0,1039662.0,606841.0,1153699.0,2193361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345948408.0,345948408.0,383894316.0,729842724.0,345948408.0,383894316.0,729842724.0,426002382.0,809896698.0,1539739422.0,345948408.0,383894316.0,729842724.0,426002382.0,809896698.0,1539739422.0,472729139.0,898731521.0,1708628219.0,3248367641.0
1342,0.0,814,300,1114,1114,0,1114,576,0,0,2228,1928,2.0,78,0,0,1,1,0,11.951180395901384,1,2,2,4,2,1,1,1,1,2,1,1,2,3,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,3,1,3,3,2,3,1,1,1,1,4,1,1,2,3,3,14,21,11,13,11,155000,1240996.0,641664.0,331776.0,662596.0,244200.0,906796.0,0.0,906796.0,90000.0,334200.0,0.0,334200.0,1240996.0,0.0,1240996.0,0.0,0.0,1240996.0,539353144.0,198778800.0,738131944.0,0.0,738131944.0,73260000.0,272038800.0,0.0,272038800.0,1010170744.0,0.0,1010170744.0,0.0,0.0,1010170744.0,27000000.0,100260000.0,0.0,100260000.0,372298800.0,0.0,372298800.0,0.0,0.0,372298800.0,1382469544.0,0.0,1382469544.0,0.0,0.0,1382469544.0,0.0,0.0,0.0,1382469544.0
484,116.0,897,319,1216,1216,0,1216,402,0,0,2432,2113,3.0,125,0,0,1,1,0,12.007621706806336,1,3,1,1,2,1,1,2,1,3,2,2,2,3,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,2,3,1,1,1,1,4,1,1,1,1,3,14,21,11,12,11,164000,1478656.0,488832.0,161604.0,804609.0,286143.0,1090752.0,0.0,1090752.0,101761.0,387904.0,0.0,387904.0,1478656.0,0.0,1478656.0,0.0,0.0,1478656.0,721734273.0,256670271.0,978404544.0,0.0,978404544.0,91279617.0,347949888.0,0.0,347949888.0,1326354432.0,0.0,1326354432.0,0.0,0.0,1326354432.0,32461759.0,123741376.0,0.0,123741376.0,471691264.0,0.0,471691264.0,0.0,0.0,471691264.0,1798045696.0,0.0,1798045696.0,0.0,0.0,1798045696.0,0.0,0.0,0.0,1798045696.0
567,245.0,0,1122,1122,1134,1370,2504,656,0,0,3626,2504,2.5,183,0,1,1,1,1,12.691580461311874,1,2,3,3,2,2,1,1,1,1,2,1,2,4,2,3,3,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,3,4,1,2,3,1,4,1,1,1,3,3,1,1,1,3,4,22,11,11,11,11,325000,1285956.0,743904.0,430336.0,0.0,0.0,0.0,0.0,0.0,1258884.0,1258884.0,1537140.0,2809488.0,1258884.0,1537140.0,2809488.0,1876900.0,3430480.0,6270016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412467848.0,1412467848.0,1724671080.0,3152245536.0,1412467848.0,1724671080.0,3152245536.0,2105881800.0,3848998560.0,7034957952.0,1412467848.0,1724671080.0,3152245536.0,2105881800.0,3848998560.0,7034957952.0,2571353000.0,4699757600.0,8589921920.0,15700120064.0
597,0.0,0,684,684,684,684,1368,216,0,0,2052,1368,1.0,158,0,1,1,1,0,11.648365035864051,3,3,1,1,1,1,1,1,1,3,2,1,2,3,3,1,3,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,3,1,2,2,1,3,2,1,4,1,1,1,1,1,14,21,22,12,11,114504,467856.0,147744.0,46656.0,0.0,0.0,0.0,0.0,0.0,467856.0,467856.0,467856.0,935712.0,467856.0,467856.0,935712.0,467856.0,935712.0,1871424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320013504.0,320013504.0,320013504.0,640027008.0,320013504.0,320013504.0,640027008.0,320013504.0,640027008.0,1280054016.0,320013504.0,320013504.0,640027008.0,320013504.0,640027008.0,1280054016.0,320013504.0,640027008.0,1280054016.0,2560108032.0
1311,0.0,1406,496,1902,1902,0,1902,567,0,0,3804,3308,3.0,369,0,0,1,1,1,12.721885810807205,1,2,4,4,2,1,1,1,1,2,3,1,2,4,3,2,3,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,3,1,1,2,1,3,1,1,1,1,4,4,1,1,5,2,23,11,11,11,11,335000,3617604.0,1078434.0,321489.0,1976836.0,697376.0,2674212.0,0.0,2674212.0,246016.0,943392.0,0.0,943392.0,3617604.0,0.0,3617604.0,0.0,0.0,3617604.0,2779431416.0,980510656.0,3759942072.0,0.0,3759942072.0,345898496.0,1326409152.0,0.0,1326409152.0,5086351224.0,0.0,5086351224.0,0.0,0.0,5086351224.0,122023936.0,467922432.0,0.0,467922432.0,1794331584.0,0.0,1794331584.0,0.0,0.0,1794331584.0,6880682808.0,0.0,6880682808.0,0.0,0.0,6880682808.0,0.0,0.0,0.0,6880682808.0
292,0.0,210,570,780,936,780,1716,0,0,0,2496,1926,3.0,184,0,1,0,1,0,11.819674600139235,2,2,1,1,1,1,2,1,1,3,2,2,2,2,3,1,3,2,1,1,1,1,2,3,1,2,1,1,1,2,1,2,1,4,3,1,5,1,3,1,3,3,2,1,4,1,1,1,3,1,14,22,21,12,11,135900,876096.0,0.0,0.0,44100.0,119700.0,163800.0,163800.0,360360.0,324900.0,444600.0,444600.0,978120.0,608400.0,608400.0,1338480.0,608400.0,1338480.0,2944656.0,9261000.0,25137000.0,34398000.0,34398000.0,75675600.0,68229000.0,93366000.0,93366000.0,205405200.0,127764000.0,127764000.0,281080800.0,127764000.0,281080800.0,618377760.0,185193000.0,253422000.0,253422000.0,557528400.0,346788000.0,346788000.0,762933600.0,346788000.0,762933600.0,1678453920.0,474552000.0,474552000.0,1044014400.0,474552000.0,1044014400.0,2296831680.0,474552000.0,1044014400.0,2296831680.0,5053029696.0
234,0.0,182,0,894,894,0,894,308,0,0,1788,1788,2.0,365,0,0,1,1,0,11.761346823468706,1,2,3,2,2,1,1,2,1,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,1,2,3,2,2,2,1,1,1,2,3,1,1,2,2,2,1,1,1,4,1,1,2,3,5,2,14,21,11,12,11,128200,799236.0,275352.0,94864.0,33124.0,0.0,162708.0,0.0,162708.0,0.0,0.0,0.0,0.0,799236.0,0.0,799236.0,0.0,0.0,799236.0,6028568.0,0.0,29612856.0,0.0,29612856.0,0.0,0.0,0.0,0.0,145460952.0,0.0,145460952.0,0.0,0.0,145460952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714516984.0,0.0,714516984.0,0.0,0.0,714516984.0,0.0,0.0,0.0,714516984.0
920,0.0,528,245,1184,1414,0,1414,601,190,0,2598,2353,2.0,241,0,0,1,1,1,12.081076155355488,1,2,3,3,2,2,1,2,1,3,2,1,2,3,3,2,3,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,3,2,1,3,2,3,1,1,1,1,4,1,1,1,3,2,23,11,11,12,11,176500,1999396.0,849814.0,361201.0,278784.0,129360.0,625152.0,0.0,746592.0,60025.0,290080.0,0.0,346430.0,1401856.0,0.0,1674176.0,0.0,0.0,1999396.0,147197952.0,68302080.0,330080256.0,0.0,394200576.0,31693200.0,153162240.0,0.0,182915040.0,740179968.0,0.0,883964928.0,0.0,0.0,1055681088.0,14706125.0,71069600.0,0.0,84875350.0,343454720.0,0.0,410173120.0,0.0,0.0,489852020.0,1659797504.0,0.0,1982224384.0,0.0,0.0,2367284864.0,0.0,0.0,0.0,2827145944.0
34,0.0,1018,380,1398,1700,0,1700,447,0,0,3098,2718,2.0,38,0,0,1,1,1,12.016726473799254,1,2,2,2,2,2,1,1,1,3,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,2,3,3,1,1,2,1,3,1,1,1,1,3,1,1,1,5,2,22,21,11,13,11,165500,2890000.0,759900.0,199809.0,1036324.0,386840.0,1423164.0,0.0,1730600.0,144400.0,531240.0,0.0,646000.0,1954404.0,0.0,2376600.0,0.0,0.0,2890000.0,1054977832.0,393803120.0,1448780952.0,0.0,1761750800.0,146999200.0,540802320.0,0.0,657628000.0,1989583272.0,0.0,2419378800.0,0.0,0.0,2942020000.0,54872000.0,201871200.0,0.0,245480000.0,742673520.0,0.0,903108000.0,0.0,0.0,1098200000.0,2732256792.0,0.0,3322486800.0,0.0,0.0,4040220000.0,0.0,0.0,0.0,4913000000.0
536,0.0,969,148,1117,820,527,1347,0,0,0,2464,2316,2.0,233,0,1,0,1,0,11.585246126549857,2,2,2,1,2,1,1,1,1,3,2,2,2,2,3,1,3,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,3,1,5,1,3,1,3,3,2,2,1,4,1,1,3,1,14,21,11,12,11,107500,672400.0,0.0,0.0,938961.0,143412.0,1082373.0,510663.0,1305243.0,21904.0,165316.0,77996.0,199356.0,1247689.0,588659.0,1504599.0,277729.0,709869.0,1814409.0,909853209.0,138966228.0,1048819437.0,494832447.0,1264780467.0,21224976.0,160191204.0,75578124.0,193175964.0,1209010641.0,570410571.0,1457956431.0,269119401.0,687863061.0,1758162321.0,3241792.0,24466768.0,11543408.0,29504688.0,184657972.0,87121532.0,222680652.0,41103892.0,105060612.0,268532532.0,1393668613.0,657532103.0,1680637083.0,310223293.0,792923673.0,2026694853.0,146363183.0,374100963.0,956193543.0,2444008923.0
1401,0.0,0,862,862,950,208,1158,208,0,0,2020,1158,1.0,112,0,1,1,1,1,11.695247021764184,3,3,1,1,2,1,1,2,1,3,2,1,1,3,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,2,1,1,2,1,1,1,1,1,3,1,2,3,1,22,21,11,12,11,120000,902500.0,197600.0,43264.0,0.0,0.0,0.0,0.0,0.0,743044.0,743044.0,179296.0,998196.0,743044.0,179296.0,998196.0,43264.0,240864.0,1340964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640503928.0,640503928.0,154553152.0,860444952.0,640503928.0,154553152.0,860444952.0,37293568.0,207624768.0,1155910968.0,640503928.0,154553152.0,860444952.0,37293568.0,207624768.0,1155910968.0,8998912.0,50099712.0,278920512.0,1552836312.0
110,480.0,705,1139,1844,1844,0,1844,546,0,0,3688,2549,2.0,122,0,0,1,1,1,12.154779351142624,1,2,4,3,2,2,1,1,1,2,2,1,2,3,3,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,2,1,3,1,1,1,1,4,1,2,1,5,2,23,21,11,12,11,190000,3400336.0,1006824.0,298116.0,497025.0,802995.0,1300020.0,0.0,1300020.0,1297321.0,2100316.0,0.0,2100316.0,3400336.0,0.0,3400336.0,0.0,0.0,3400336.0,350402625.0,566111475.0,916514100.0,0.0,916514100.0,914611305.0,1480722780.0,0.0,1480722780.0,2397236880.0,0.0,2397236880.0,0.0,0.0,2397236880.0,1477648619.0,2392259924.0,0.0,2392259924.0,3872982704.0,0.0,3872982704.0,0.0,0.0,3872982704.0,6270219584.0,0.0,6270219584.0,0.0,0.0,6270219584.0,0.0,0.0,0.0,6270219584.0
1066,0.0,1201,105,1306,1306,954,2260,533,0,0,3566,3461,3.5,340,0,1,1,1,0,12.70076888736628,1,2,3,4,2,1,1,1,2,2,2,1,2,4,2,3,3,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,4,4,1,1,1,5,3,14,11,11,13,11,328000,1705636.0,696098.0,284089.0,1442401.0,126105.0,1568506.0,1145754.0,2714260.0,11025.0,137130.0,100170.0,237300.0,1705636.0,1245924.0,2951560.0,910116.0,2156040.0,5107600.0,1732323601.0,151452105.0,1883775706.0,1376050554.0,3259826260.0,13241025.0,164693130.0,120304170.0,284997300.0,2048468836.0,1496354724.0,3544823560.0,1093049316.0,2589404040.0,6134227600.0,1157625.0,14398650.0,10517850.0,24916500.0,179091780.0,130822020.0,309913800.0,95562180.0,226384200.0,536298000.0,2227560616.0,1627176744.0,3854737360.0,1188611496.0,2815788240.0,6670525600.0,868250664.0,2056862160.0,4872650400.0,11543176000.0
866,76.0,828,174,1002,1002,0,1002,902,0,0,2004,1830,2.0,0,0,0,1,1,0,11.908340237224891,1,2,2,2,2,2,1,1,1,3,2,1,2,2,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,3,1,3,2,2,3,1,1,1,1,1,1,2,1,4,2,14,21,11,12,11,148500,1004004.0,903804.0,813604.0,685584.0,144072.0,829656.0,0.0,829656.0,30276.0,174348.0,0.0,174348.0,1004004.0,0.0,1004004.0,0.0,0.0,1004004.0,567663552.0,119291616.0,686955168.0,0.0,686955168.0,25068528.0,144360144.0,0.0,144360144.0,831315312.0,0.0,831315312.0,0.0,0.0,831315312.0,5268024.0,30336552.0,0.0,30336552.0,174696696.0,0.0,174696696.0,0.0,0.0,174696696.0,1006012008.0,0.0,1006012008.0,0.0,0.0,1006012008.0,0.0,0.0,0.0,1006012008.0
887,122.0,528,1098,1626,1712,0,1712,588,0,0,3338,2240,2.0,326,0,0,1,1,0,11.884489021402713,2,2,2,1,2,1,1,2,1,3,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,3,3,1,1,3,1,3,1,1,1,4,4,1,1,1,1,2,14,21,11,22,13,145000,2930944.0,1006656.0,345744.0,278784.0,579744.0,858528.0,0.0,903936.0,1205604.0,1785348.0,0.0,1879776.0,2643876.0,0.0,2783712.0,0.0,0.0,2930944.0,147197952.0,306104832.0,453302784.0,0.0,477278208.0,636558912.0,942663744.0,0.0,992521728.0,1395966528.0,0.0,1469799936.0,0.0,0.0,1547538432.0,1323753192.0,1960312104.0,0.0,2063994048.0,2902975848.0,0.0,3056515776.0,0.0,0.0,3218176512.0,4298942376.0,0.0,4526315712.0,0.0,0.0,4765714944.0,0.0,0.0,0.0,5017776128.0
288,0.0,614,244,858,858,0,858,0,0,0,1716,1472,1.0,0,0,0,0,1,0,11.385092093460344,1,2,2,1,2,2,1,2,1,3,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,5,1,3,1,3,3,1,1,1,1,1,1,1,2,14,21,11,12,11,88000,736164.0,0.0,0.0,376996.0,149816.0,526812.0,0.0,526812.0,59536.0,209352.0,0.0,209352.0,736164.0,0.0,736164.0,0.0,0.0,736164.0,231475544.0,91987024.0,323462568.0,0.0,323462568.0,36555104.0,128542128.0,0.0,128542128.0,452004696.0,0.0,452004696.0,0.0,0.0,452004696.0,14526784.0,51081888.0,0.0,51081888.0,179624016.0,0.0,179624016.0,0.0,0.0,179624016.0,631628712.0,0.0,631628712.0,0.0,0.0,631628712.0,0.0,0.0,0.0,631628712.0
389,125.0,0,1468,1468,1479,0,1479,577,0,0,2947,1479,2.0,145,0,0,1,1,0,12.160028707028768,1,2,4,2,2,2,1,3,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,3,1,3,1,1,1,3,2,1,1,2,3,3,14,11,11,13,11,191000,2187441.0,853383.0,332929.0,0.0,0.0,0.0,0.0,0.0,2155024.0,2155024.0,0.0,2171172.0,2155024.0,0.0,2171172.0,0.0,0.0,2187441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163575232.0,3163575232.0,0.0,3187280496.0,3163575232.0,0.0,3187280496.0,0.0,0.0,3211163388.0,3163575232.0,0.0,3187280496.0,0.0,0.0,3211163388.0,0.0,0.0,0.0,3235225239.0
256,302.0,0,975,975,1005,1286,2291,429,0,0,3266,2291,2.5,192,0,1,1,1,1,12.345834587905332,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,3,3,1,2,3,1,3,1,1,1,4,1,1,1,3,1,3,23,11,11,13,11,230000,1010025.0,431145.0,184041.0,0.0,0.0,0.0,0.0,0.0,950625.0,950625.0,1253850.0,2233725.0,950625.0,1253850.0,2233725.0,1653796.0,2946226.0,5248681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926859375.0,926859375.0,1222503750.0,2177881875.0,926859375.0,1222503750.0,2177881875.0,1612451100.0,2872570350.0,5117463975.0,926859375.0,1222503750.0,2177881875.0,1612451100.0,2872570350.0,5117463975.0,2126781656.0,3788846636.0,6749803766.0,12024728171.0
1167,72.0,0,1694,1694,1694,0,1694,776,0,0,3388,1694,2.0,193,0,0,1,1,0,12.41044104151805,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,4,4,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,4,1,4,1,1,1,4,3,1,1,3,5,4,14,11,11,13,11,245350,2869636.0,1314544.0,602176.0,0.0,0.0,0.0,0.0,0.0,2869636.0,2869636.0,0.0,2869636.0,2869636.0,0.0,2869636.0,0.0,0.0,2869636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4861163384.0,4861163384.0,0.0,4861163384.0,4861163384.0,0.0,4861163384.0,0.0,0.0,4861163384.0,4861163384.0,0.0,4861163384.0,0.0,0.0,4861163384.0,0.0,0.0,0.0,4861163384.0
1183,0.0,2096,300,2077,2223,2065,2728,813,0,0,6872,6572,4.5,249,1,1,1,1,1,13.521139497361697,1,2,4,4,2,2,1,2,1,1,2,1,2,4,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,4,1,1,3,1,4,1,1,1,4,4,1,2,2,2,3,23,11,11,11,12,745000,4941729.0,1807299.0,660969.0,4393216.0,628800.0,4353392.0,4328240.0,5717888.0,90000.0,623100.0,619500.0,818400.0,4313929.0,4289005.0,5666056.0,4264225.0,5633320.0,7441984.0,9208180736.0,1317964800.0,9124709632.0,9071991040.0,11984693248.0,188640000.0,1306017600.0,1298472000.0,1715366400.0,9041995184.0,8989754480.0,11876053376.0,8937815600.0,11807438720.0,15598398464.0,27000000.0,186930000.0,185850000.0,245520000.0,1294178700.0,1286701500.0,1699816800.0,1279267500.0,1689996000.0,2232595200.0,8960030533.0,8908263385.0,11768398312.0,8856795325.0,11700405640.0,15457000768.0,8805624625.0,11632805800.0,15367696960.0,20301732352.0
236,604.0,358,125,483,483,504,987,264,0,0,1470,1345,1.5,0,0,1,1,1,0,11.401993904262946,2,3,1,1,2,1,1,1,1,3,2,3,2,3,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,3,1,3,2,2,2,1,1,1,1,1,1,1,1,3,2,14,21,11,12,11,89500,233289.0,127512.0,69696.0,128164.0,44750.0,172914.0,180432.0,353346.0,15625.0,60375.0,63000.0,123375.0,233289.0,243432.0,476721.0,254016.0,497448.0,974169.0,45882712.0,16020500.0,61903212.0,64594656.0,126497868.0,5593750.0,21614250.0,22554000.0,44168250.0,83517462.0,87148656.0,170666118.0,90937728.0,178086384.0,348752502.0,1953125.0,7546875.0,7875000.0,15421875.0,29161125.0,30429000.0,59590125.0,31752000.0,62181000.0,121771125.0,112678587.0,117577656.0,230256243.0,122689728.0,240267384.0,470523627.0,128024064.0,250713792.0,490981176.0,961504803.0
954,232.0,562,29,784,1168,800,1968,530,0,400,2752,2723,3.0,494,0,1,1,1,1,12.05757263721173,1,2,2,3,2,2,1,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,3,3,2,1,2,1,3,1,1,1,4,4,1,2,1,3,2,24,21,11,12,11,172400,1364224.0,619040.0,280900.0,315844.0,16298.0,440608.0,449600.0,1106016.0,841.0,22736.0,23200.0,57072.0,614656.0,627200.0,1542912.0,640000.0,1574400.0,3873024.0,177504328.0,9159476.0,247621696.0,252675200.0,621580992.0,472642.0,12777632.0,13038400.0,32074464.0,345436672.0,352486400.0,867116544.0,359680000.0,884812800.0,2176639488.0,24389.0,659344.0,672800.0,1655088.0,17825024.0,18188800.0,44744448.0,18560000.0,45657600.0,112317696.0,481890304.0,491724800.0,1209643008.0,501760000.0,1234329600.0,3036450816.0,512000000.0,1259520000.0,3098419200.0,7622111232.0
1391,244.0,1400,125,1525,1525,0,1525,541,0,0,3050,2925,3.0,255,0,0,1,1,0,12.367340793126296,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,4,3,1,1,1,1,3,14,11,11,13,11,235000,2325625.0,825025.0,292681.0,1960000.0,175000.0,2135000.0,0.0,2135000.0,15625.0,190625.0,0.0,190625.0,2325625.0,0.0,2325625.0,0.0,0.0,2325625.0,2744000000.0,245000000.0,2989000000.0,0.0,2989000000.0,21875000.0,266875000.0,0.0,266875000.0,3255875000.0,0.0,3255875000.0,0.0,0.0,3255875000.0,1953125.0,23828125.0,0.0,23828125.0,290703125.0,0.0,290703125.0,0.0,0.0,290703125.0,3546578125.0,0.0,3546578125.0,0.0,0.0,3546578125.0,0.0,0.0,0.0,3546578125.0
