Id,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,ScreenPorch,MiscVal,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice_log,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,YrBltAndRemod,NewFirePlaces,NewExterQualCond,NewCentrAirElec,NewKitchen,NewSale,SalePrice
264,0.0,234,0,926,926,0,1316,484,0,0,1852,1852,2.0,0,0,0,1,1,0,11.77528972943772,3,3,1,1,2,1,1,2,1,3,2,1,1,2,3,1,3,2,2,2,1,2,2,1,1,2,3,2,2,2,1,1,1,2,3,1,3,2,2,3,1,1,1,1,1,1,1,1,5,2,14,21,11,12,11,130000
154,0.0,429,93,1602,1252,0,1252,564,0,0,2854,2761,2.0,409,0,0,1,1,1,12.367340793126296,1,2,3,3,2,1,1,1,1,2,2,1,2,3,3,2,2,2,1,2,1,2,2,1,2,2,3,4,2,2,1,1,1,1,2,1,1,2,1,3,1,1,1,4,1,1,1,1,3,2,22,21,11,12,11,235000
666,40.0,0,1406,1406,1454,482,1936,504,0,0,3342,1936,2.5,312,0,1,1,1,1,12.34800614141884,1,2,4,3,2,2,1,2,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,4,4,1,1,1,1,3,23,11,11,13,11,230500
272,0.0,226,96,1385,1363,0,1363,439,0,0,2748,2652,2.0,81,0,0,1,1,1,12.394624752074764,1,2,2,4,2,2,2,3,2,2,2,1,2,4,3,1,3,2,2,2,1,2,2,1,2,2,3,4,1,2,1,1,1,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,3,2,23,21,11,12,11,241500
1359,216.0,378,378,756,769,804,1573,440,0,0,2329,1951,2.5,32,0,1,1,1,0,12.086725887897607,2,2,3,1,2,1,1,1,1,2,2,2,2,3,2,3,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,3,3,2,3,1,1,1,1,3,1,1,1,5,3,14,11,11,13,11,177500
1165,0.0,680,289,1360,1432,0,1432,588,0,0,2792,2503,2.5,348,0,0,1,1,1,12.175613438045463,4,2,2,4,2,2,1,2,1,2,1,1,1,2,3,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,3,1,1,2,2,3,1,1,1,4,4,1,1,1,2,2,23,21,11,13,11,194000
1384,0.0,0,816,816,1416,0,1416,576,0,0,2232,1416,2.0,112,0,0,1,1,0,11.626254150277232,2,2,2,4,2,1,1,1,1,3,2,1,2,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,4,2,3,1,1,2,1,1,3,1,1,2,2,14,21,11,13,11,112000
72,0.0,565,280,845,845,0,845,360,0,0,1690,1410,2.0,0,0,0,1,1,0,11.771436160121729,1,2,2,1,2,1,1,2,1,3,2,1,2,1,3,2,3,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,3,2,2,3,1,1,1,1,1,1,1,1,2,3,14,21,11,12,11,129500
368,305.0,371,728,1099,1431,0,1431,296,0,0,2530,1802,1.5,174,0,0,1,1,1,12.013700752882718,4,2,4,2,2,2,1,2,1,3,2,1,1,3,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,3,1,4,2,1,2,1,1,1,1,4,1,1,1,3,2,22,21,11,12,11,165000
1389,160.0,1320,426,1746,1746,0,1746,758,0,0,3492,3066,3.0,240,0,0,1,1,1,12.841325847671216,1,2,1,4,2,2,2,3,1,2,2,1,2,4,2,4,3,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,3,1,1,4,1,4,1,1,1,4,3,1,1,1,4,4,22,11,11,11,11,377500
885,60.0,432,460,892,892,0,892,288,0,0,1784,1324,1.0,0,0,0,1,1,0,11.512925464970229,1,2,2,1,2,1,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,1,2,2,4,2,14,21,11,12,11,100000
463,0.0,553,0,864,864,0,864,360,0,0,1728,1728,1.0,236,0,0,1,1,1,11.041048081342682,1,2,1,1,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,3,1,3,2,2,2,1,1,1,1,1,4,2,1,4,2,24,21,11,12,11,62383
1348,100.0,80,1652,1732,1776,0,1776,712,0,0,3508,1856,3.0,0,0,0,1,1,1,12.554836882168736,1,2,4,4,2,2,2,2,1,2,2,1,2,4,2,4,3,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,3,1,1,4,1,4,1,1,1,1,1,1,1,1,2,4,22,11,11,13,23,283463
323,172.0,28,0,1502,1553,1177,2728,576,0,0,4232,4232,3.5,297,0,1,1,1,1,12.614865543731012,1,2,3,2,2,2,1,1,1,2,2,1,2,4,2,3,3,2,2,2,2,2,2,1,2,2,3,4,1,2,1,2,2,3,3,1,1,2,1,3,1,1,1,4,4,1,2,1,2,3,23,11,11,13,11,301000
91,0.0,0,0,105,1040,0,1040,420,0,0,1040,1040,1.0,29,0,0,1,0,0,11.607326140391711,1,2,1,1,2,1,1,1,1,3,2,1,2,1,2,1,1,2,1,2,1,2,3,3,3,2,2,1,2,1,1,1,1,1,2,1,3,1,2,3,1,1,1,1,2,1,1,2,1,1,14,21,12,12,11,109900
842,0.0,0,650,650,958,581,1539,686,0,0,2189,1539,2.0,216,0,1,1,1,1,11.967180737247824,3,3,1,2,1,1,1,1,1,3,2,1,2,2,3,1,3,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,3,1,3,2,2,3,1,1,2,1,4,3,1,1,3,1,24,21,11,13,11,157500
77,0.0,228,724,952,952,0,952,283,0,0,1904,1180,1.0,0,0,0,1,1,0,11.818570237796182,1,2,2,1,2,2,1,1,1,3,2,1,2,1,3,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,3,1,14,21,12,12,11,135750
1276,567.0,220,708,928,928,992,1920,400,0,0,2848,2140,2.0,0,0,1,1,1,0,11.827736204810265,2,2,4,3,2,1,1,2,1,3,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,3,4,1,3,1,2,3,1,3,1,1,1,1,1,2,2,1,14,21,12,22,11,137000
685,30.0,0,1195,1195,1195,644,1839,486,0,0,3034,1839,2.5,81,0,1,1,1,0,12.30591798049989,1,2,1,4,2,2,1,3,1,1,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,3,3,1,1,3,1,3,1,1,1,1,4,1,1,1,5,3,14,11,11,12,11,221000
1203,0.0,0,884,884,884,464,1348,216,0,0,2232,1348,2.0,208,0,1,1,1,1,11.669929213779891,3,3,1,1,2,1,1,2,1,3,2,1,1,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,3,1,3,2,2,2,1,1,2,1,1,4,1,1,4,2,24,21,11,12,11,117000
1100,206.0,704,567,1271,1601,0,1601,478,0,0,2872,2305,2.0,0,0,0,1,1,1,11.964001084330445,1,2,3,3,2,2,1,1,1,2,1,1,2,4,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,3,1,1,2,1,3,1,1,1,1,1,1,1,1,4,2,23,21,11,12,12,157000
612,233.0,605,427,1032,1032,0,1032,564,0,500,2064,1637,2.5,0,0,0,1,1,1,11.908340237224891,4,2,3,2,2,2,1,2,1,2,2,1,1,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,3,1,1,2,2,3,1,1,1,1,1,1,2,2,2,2,23,21,11,12,11,148500
573,0.0,0,846,846,846,846,1692,650,0,0,2538,1692,2.5,322,0,1,1,1,0,12.321630986164449,1,2,3,3,2,2,2,2,1,2,2,1,2,4,2,4,4,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,3,1,1,4,1,3,1,1,1,4,4,1,1,2,4,4,14,21,11,13,23,224500
283,166.0,904,410,1314,1314,0,1314,626,0,0,2628,2218,3.0,234,0,0,1,1,1,12.24288661865289,1,2,1,1,2,1,1,1,1,1,2,2,2,4,2,4,4,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,3,1,1,4,1,3,1,1,1,4,4,1,1,1,4,4,22,11,11,13,11,207500
1460,0.0,830,136,1256,1256,0,1256,276,0,0,2512,2376,2.5,804,0,0,1,1,0,11.901583454762012,1,2,3,2,2,1,1,1,1,3,2,1,2,2,3,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,1,1,2,1,2,1,1,1,4,4,1,1,1,3,2,14,11,11,12,11,147500
1209,0.0,504,319,931,1283,0,1283,506,0,0,2214,1895,2.0,0,0,0,1,1,0,11.84939770159144,1,2,2,1,2,1,1,1,1,3,2,1,2,2,3,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,3,1,3,2,2,3,1,1,1,1,1,1,1,1,3,2,14,21,11,12,11,140000
621,0.0,41,823,864,864,0,864,0,0,0,1728,905,2.0,100,0,0,0,1,0,11.112447898373103,2,2,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,3,1,5,1,3,1,3,3,2,1,1,3,1,1,3,1,14,21,22,12,11,67000
303,150.0,0,1541,1541,1541,0,1541,843,0,0,3082,1541,2.0,549,0,0,1,1,1,12.230765258120543,1,2,4,4,2,2,1,2,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,3,1,4,1,1,1,4,4,1,1,1,1,3,23,11,11,13,11,205000
1063,0.0,0,662,662,1422,915,2337,560,0,0,2999,2337,2.0,57,0,1,1,1,0,11.407564949312402,2,3,3,3,1,1,1,1,1,3,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,4,4,2,3,1,2,3,1,1,1,1,4,1,1,1,2,1,14,21,21,22,11,90000
1086,0.0,747,189,936,996,0,996,564,0,0,1932,1743,2.0,120,0,0,1,1,0,11.898187865760873,4,2,2,2,2,1,1,1,1,2,2,1,1,3,3,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,3,2,3,1,1,1,3,1,1,1,1,5,3,14,21,11,13,11,147000
708,176.0,863,461,1324,1324,0,1324,550,0,0,2648,2187,3.0,230,0,0,1,1,1,12.445089546000672,1,2,1,1,2,1,1,1,1,1,2,3,2,4,2,4,3,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,3,1,1,4,1,3,1,1,1,4,3,1,1,1,4,4,22,11,11,13,11,254000
858,0.0,0,702,702,702,779,1481,343,0,0,2183,1481,2.5,36,0,1,1,1,1,12.066810578196666,1,2,2,1,2,1,1,1,1,2,2,1,2,3,2,3,3,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,1,1,3,1,3,1,1,1,1,3,1,1,1,4,3,23,21,11,12,11,174000
1342,0.0,814,300,1114,1114,0,1114,576,0,0,2228,1928,2.0,78,0,0,1,1,0,11.951180395901384,1,2,2,4,2,1,1,1,1,2,1,1,2,3,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,3,1,3,3,2,3,1,1,1,1,4,1,1,2,3,3,14,21,11,13,11,155000
484,116.0,897,319,1216,1216,0,1216,402,0,0,2432,2113,3.0,125,0,0,1,1,0,12.007621706806336,1,3,1,1,2,1,1,2,1,3,2,2,2,3,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,2,3,1,1,1,1,4,1,1,1,1,3,14,21,11,12,11,164000
567,245.0,0,1122,1122,1134,1370,2504,656,0,0,3626,2504,2.5,183,0,1,1,1,1,12.691580461311874,1,2,3,3,2,2,1,1,1,1,2,1,2,4,2,3,3,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,3,4,1,2,3,1,4,1,1,1,3,3,1,1,1,3,4,22,11,11,11,11,325000
597,0.0,0,684,684,684,684,1368,216,0,0,2052,1368,1.0,158,0,1,1,1,0,11.648365035864051,3,3,1,1,1,1,1,1,1,3,2,1,2,3,3,1,3,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,3,1,2,2,1,3,2,1,4,1,1,1,1,1,14,21,22,12,11,114504
1311,0.0,1406,496,1902,1902,0,1902,567,0,0,3804,3308,3.0,369,0,0,1,1,1,12.721885810807205,1,2,4,4,2,1,1,1,1,2,3,1,2,4,3,2,3,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,3,1,1,2,1,3,1,1,1,1,4,4,1,1,5,2,23,11,11,11,11,335000
292,0.0,210,570,780,936,780,1716,0,0,0,2496,1926,3.0,184,0,1,0,1,0,11.819674600139235,2,2,1,1,1,1,2,1,1,3,2,2,2,2,3,1,3,2,1,1,1,1,2,3,1,2,1,1,1,2,1,2,1,4,3,1,5,1,3,1,3,3,2,1,4,1,1,1,3,1,14,22,21,12,11,135900
234,0.0,182,0,894,894,0,894,308,0,0,1788,1788,2.0,365,0,0,1,1,0,11.761346823468706,1,2,3,2,2,1,1,2,1,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,1,2,3,2,2,2,1,1,1,2,3,1,1,2,2,2,1,1,1,4,1,1,2,3,5,2,14,21,11,12,11,128200
920,0.0,528,245,1184,1414,0,1414,601,190,0,2598,2353,2.0,241,0,0,1,1,1,12.081076155355488,1,2,3,3,2,2,1,2,1,3,2,1,2,3,3,2,3,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,3,2,1,3,2,3,1,1,1,1,4,1,1,1,3,2,23,11,11,12,11,176500
34,0.0,1018,380,1398,1700,0,1700,447,0,0,3098,2718,2.0,38,0,0,1,1,1,12.016726473799254,1,2,2,2,2,2,1,1,1,3,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,2,3,3,1,1,2,1,3,1,1,1,1,3,1,1,1,5,2,22,21,11,13,11,165500
536,0.0,969,148,1117,820,527,1347,0,0,0,2464,2316,2.0,233,0,1,0,1,0,11.585246126549857,2,2,2,1,2,1,1,1,1,3,2,2,2,2,3,1,3,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,3,1,5,1,3,1,3,3,2,2,1,4,1,1,3,1,14,21,11,12,11,107500
1401,0.0,0,862,862,950,208,1158,208,0,0,2020,1158,1.0,112,0,1,1,1,1,11.695247021764184,3,3,1,1,2,1,1,2,1,3,2,1,1,3,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,2,1,1,2,1,1,1,1,1,3,1,2,3,1,22,21,11,12,11,120000
110,480.0,705,1139,1844,1844,0,1844,546,0,0,3688,2549,2.0,122,0,0,1,1,1,12.154779351142624,1,2,4,3,2,2,1,1,1,2,2,1,2,3,3,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,2,1,3,1,1,1,1,4,1,2,1,5,2,23,21,11,12,11,190000
1066,0.0,1201,105,1306,1306,954,2260,533,0,0,3566,3461,3.5,340,0,1,1,1,0,12.70076888736628,1,2,3,4,2,1,1,1,2,2,2,1,2,4,2,3,3,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,4,4,1,1,1,5,3,14,11,11,13,11,328000
866,76.0,828,174,1002,1002,0,1002,902,0,0,2004,1830,2.0,0,0,0,1,1,0,11.908340237224891,1,2,2,2,2,2,1,1,1,3,2,1,2,2,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,3,1,3,2,2,3,1,1,1,1,1,1,2,1,4,2,14,21,11,12,11,148500
887,122.0,528,1098,1626,1712,0,1712,588,0,0,3338,2240,2.0,326,0,0,1,1,0,11.884489021402713,2,2,2,1,2,1,1,2,1,3,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,3,3,1,1,3,1,3,1,1,1,4,4,1,1,1,1,2,14,21,11,22,13,145000
288,0.0,614,244,858,858,0,858,0,0,0,1716,1472,1.0,0,0,0,0,1,0,11.385092093460344,1,2,2,1,2,2,1,2,1,3,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,5,1,3,1,3,3,1,1,1,1,1,1,1,2,14,21,11,12,11,88000
389,125.0,0,1468,1468,1479,0,1479,577,0,0,2947,1479,2.0,145,0,0,1,1,0,12.160028707028768,1,2,4,2,2,2,1,3,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,3,1,3,1,1,1,3,2,1,1,2,3,3,14,11,11,13,11,191000
256,302.0,0,975,975,1005,1286,2291,429,0,0,3266,2291,2.5,192,0,1,1,1,1,12.345834587905332,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,3,3,1,2,3,1,3,1,1,1,4,1,1,1,3,1,3,23,11,11,13,11,230000
1167,72.0,0,1694,1694,1694,0,1694,776,0,0,3388,1694,2.0,193,0,0,1,1,0,12.41044104151805,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,4,4,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,4,1,4,1,1,1,4,3,1,1,3,5,4,14,11,11,13,11,245350
1183,0.0,2096,300,2077,2223,2065,2728,813,0,0,6872,6572,4.5,249,1,1,1,1,1,13.521139497361697,1,2,4,4,2,2,1,2,1,1,2,1,2,4,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,4,1,1,3,1,4,1,1,1,4,4,1,2,2,2,3,23,11,11,11,12,745000
236,604.0,358,125,483,483,504,987,264,0,0,1470,1345,1.5,0,0,1,1,1,0,11.401993904262946,2,3,1,1,2,1,1,1,1,3,2,3,2,3,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,3,1,3,2,2,2,1,1,1,1,1,1,1,1,3,2,14,21,11,12,11,89500
954,232.0,562,29,784,1168,800,1968,530,0,400,2752,2723,3.0,494,0,1,1,1,1,12.05757263721173,1,2,2,3,2,2,1,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,3,3,2,1,2,1,3,1,1,1,4,4,1,2,1,3,2,24,21,11,12,11,172400
1391,244.0,1400,125,1525,1525,0,1525,541,0,0,3050,2925,3.0,255,0,0,1,1,0,12.367340793126296,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,4,3,1,1,1,1,3,14,11,11,13,11,235000
860,220.0,619,435,1054,1512,1142,2654,619,222,0,3708,3273,3.5,287,0,1,1,1,1,12.429216196844385,1,2,3,3,2,2,1,2,1,2,3,1,2,3,3,2,3,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,3,3,1,1,2,2,3,1,1,1,1,4,1,1,1,1,2,22,21,11,13,11,250000
673,0.0,767,441,1208,1208,0,1208,546,0,0,2416,1975,2.5,240,0,0,1,1,1,12.013700752882718,1,2,2,3,2,2,1,1,1,2,2,1,2,3,3,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,2,2,3,1,1,2,1,3,1,1,1,4,3,1,1,1,1,2,23,11,11,12,11,165000
1151,0.0,0,932,932,932,0,932,306,0,0,1864,932,1.0,214,0,0,1,1,1,11.728036844587177,1,2,1,1,2,2,1,1,1,3,2,1,2,3,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,4,3,1,2,1,22,21,12,13,11,124000
893,0.0,663,396,1059,1068,0,1068,264,0,0,2127,1731,1.5,192,0,0,1,1,0,11.947949375319936,1,2,2,1,2,1,1,1,1,3,2,1,2,3,3,2,3,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,3,1,1,2,1,2,1,1,1,4,1,1,2,3,1,2,14,21,11,12,11,154500
1368,0.0,548,36,757,925,550,1475,336,0,0,2232,2196,2.0,130,0,1,1,1,1,11.751942365440728,2,3,1,1,2,1,1,1,1,3,2,3,2,2,3,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,3,3,1,1,2,1,2,1,1,1,3,2,1,1,2,1,2,23,21,11,12,11,127000
1313,336.0,482,971,1453,1453,1357,2728,750,0,0,4263,3292,2.5,500,0,1,1,1,1,12.618182296357007,1,2,4,2,2,2,1,1,1,1,2,1,2,4,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,1,3,1,3,1,2,1,4,1,1,1,1,2,3,21,11,11,13,11,302000
124,0.0,300,899,1199,1199,0,1199,530,0,0,2398,1499,2.0,63,0,0,1,1,0,11.94405831982697,1,2,1,1,2,1,1,1,1,2,2,3,2,3,2,3,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,3,1,1,1,1,4,1,1,1,3,3,14,11,11,13,11,153900
207,0.0,0,1140,1140,1696,0,1696,349,0,0,2836,1696,1.5,30,0,0,1,1,1,11.87687389287546,1,2,1,3,2,2,1,3,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,3,2,1,2,1,2,1,1,1,1,3,1,1,1,2,2,23,21,11,12,11,143900
85,22.0,0,384,384,804,670,1474,400,0,700,1858,1474,2.5,192,0,1,1,1,1,12.03883672615426,4,2,2,1,2,2,1,1,1,2,2,1,1,4,2,3,3,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,3,1,2,3,1,3,1,1,1,3,4,1,1,1,4,3,23,21,11,12,11,169200
308,0.0,0,319,319,1035,371,1406,0,0,0,1725,1406,1.0,144,0,1,0,1,0,11.401993904262946,3,3,1,1,1,2,1,1,1,3,1,1,1,3,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,5,1,3,1,3,3,2,1,4,1,2,1,3,1,14,22,12,12,11,89500
1390,0.0,375,360,735,869,349,1218,440,0,0,1953,1593,1.5,0,0,1,1,1,1,11.782952602183288,3,3,1,1,2,1,1,1,1,3,2,1,1,3,3,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2,3,1,3,3,2,3,1,1,1,1,1,1,1,1,2,1,22,21,11,12,11,131000
881,0.0,980,110,1090,1090,0,1090,450,0,0,2180,2070,2.5,49,0,0,1,1,0,11.964001084330445,1,2,1,1,2,1,1,1,1,3,2,1,2,2,2,3,3,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,3,1,1,3,1,3,1,1,1,1,4,1,1,1,2,4,14,21,11,12,11,157000
525,594.0,719,660,1379,1383,1015,2398,834,0,0,3777,3117,3.5,299,0,1,1,1,1,12.662706040212738,1,2,4,3,2,2,1,1,1,1,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,4,1,1,1,4,4,1,1,1,2,3,23,11,11,13,11,315750
374,0.0,428,0,608,1319,0,1319,270,0,0,1927,1927,2.0,66,0,0,1,1,0,11.719939634354557,1,2,3,2,2,1,1,1,1,3,2,1,2,2,3,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,3,2,1,1,2,2,1,1,1,1,1,1,2,1,4,1,14,21,11,12,11,123000
800,252.0,569,162,731,981,787,1768,240,0,0,2499,2337,2.5,264,0,1,1,1,1,12.072541252905651,3,2,1,1,2,1,1,2,1,3,1,1,1,2,3,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,3,1,3,1,2,2,1,1,1,1,1,4,2,1,2,1,23,21,11,13,11,175000
495,0.0,0,190,190,886,0,886,273,0,0,1076,886,1.0,244,0,0,1,1,0,11.42190606658306,2,3,1,1,2,1,1,1,1,3,1,1,2,2,3,1,3,2,2,2,1,2,3,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,3,2,3,1,1,4,2,14,21,12,12,11,91300
584,0.0,0,1237,1237,1521,1254,2728,880,0,0,4012,2775,3.5,607,0,1,1,1,1,12.691580461311874,4,3,3,3,2,1,1,1,1,3,1,1,1,4,3,1,3,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,3,1,3,3,2,3,1,1,1,3,4,1,1,2,3,1,22,11,11,13,11,325000
963,0.0,556,248,804,804,744,1548,440,0,0,2352,2104,3.5,48,0,1,1,1,1,11.951180395901384,2,2,1,1,2,1,1,2,1,3,2,3,2,3,3,2,2,2,2,3,1,2,2,1,1,2,1,1,2,2,1,2,2,2,3,1,3,2,2,3,1,1,1,1,1,1,1,2,2,2,23,21,11,13,11,155000
1135,0.0,0,916,916,916,684,1600,460,0,0,2516,1600,2.5,138,0,1,1,1,1,12.037653993905211,1,2,1,2,2,2,2,1,1,2,2,1,2,3,2,3,3,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,1,1,3,1,3,1,1,1,3,3,1,1,1,2,3,23,21,11,12,11,169000
1292,268.0,231,399,630,630,672,1302,264,0,0,1932,1533,2.5,185,0,1,1,1,0,11.691071650353702,2,3,1,1,2,1,1,1,1,3,2,2,2,2,3,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,3,1,3,2,2,2,1,1,1,4,1,1,1,3,4,2,14,21,11,12,11,119500
1076,0.0,410,390,800,960,780,1740,240,0,0,2540,2150,1.5,0,0,1,1,1,1,12.299107511497365,3,2,3,3,2,1,1,1,1,2,2,1,2,4,3,1,3,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,22,21,11,12,11,219500
1116,328.0,1004,730,1734,1734,0,1734,928,0,0,3468,2738,3.0,0,0,0,1,1,1,12.669806661762314,1,2,4,3,2,1,1,1,1,1,2,1,2,4,2,4,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,4,1,4,1,1,1,1,1,1,1,1,2,4,22,11,11,11,23,318000
253,0.0,0,798,798,798,842,1640,520,0,0,2438,1640,2.5,183,0,1,1,1,0,12.061046873479915,1,2,2,1,2,2,1,1,1,2,2,1,2,3,2,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,3,4,1,1,1,3,3,14,11,11,13,11,173000
502,0.0,400,466,866,866,902,1768,603,0,0,2634,2168,2.5,108,0,1,1,1,0,12.33138283649562,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,3,1,1,3,1,3,1,1,1,1,4,1,1,3,3,3,14,11,11,13,11,226700
